(150.21867426102023, 1.6508958798115714)
(109.39196644417653, 37.74674122540019)
(49.775055264346705, -0.32335857112967303)
(11.56259166490959, 41.88833927665996)
(20.49977733914182, -1.0370872528688864)
(10.870954408115825, 41.1570031762943)
(34.357097143320715, -3.8045042752676186)
(163.75254754774187, 55.81323014537079)
(150.616281714199, 20.509204119495323)
(317.80563730164295, -1.2407292591084342)
(149.42401886733742, 5.151625302287556)
(42.371588653031765, -0.3511993624206692)
(150.44546050484752, 2.526555369872113)
(135.15036073138472, 46.686452609010644)
(161.5645779441165, 41.84313122299188)
(150.08422934523986, 2.2934277707572472)
(116.23103607531164, 28.178932524853018)
(186.845161447216, 23.880911864116158)
(11.34176208752692, 41.90553169277516)
(150.3960019682544, 2.859489305603517)
(186.95657605922028, 8.119321241580323)
(40.653387151951264, -7.3487641108541055)
(338.5518885462763, -0.0038902154772581157)
(38.52227721070213, -0.4598666618530802)
(150.29738519931044, 55.886502973380416)
(40.45253818021639, -8.396116578068884)
(49.79673825194639, -0.017871576588984344)
(179.64830415921094, -1.8622948056279682)
(330.3438660174511, 0.20675783228303762)
(242.75237841242242, 51.52653937884106)
(11.530854480724514, 40.710009717794556)
(198.0114298739382, 42.72896828276661)
(139.0371984964719, 29.877857062731948)
(184.29759513434328, 15.323969815251317)
(42.37164281912558, -0.3512075382131991)
(324.14722728123274, 0.6799948937941158)
(49.76957418396817, -0.048282659991612464)
(40.070727784994546, -1.6203740890956482)
(11.35538484260207, 42.059170646102025)
(150.41375129473985, 1.963107804045876)
(139.85664714603038, 27.312133986861156)
(140.41115591117892, 52.96363800275802)
(187.70884796347215, 12.390305006785312)
(355.32289729244746, 0.020240685280827123)
(139.6158762371586, 16.58970109404012)
(355.32289729244746, 0.020240685280827123)
(359.5824284098715, -0.1542556234579711)
(114.36290318454621, 32.261404425660174)
(11.6934380182573, 42.16981589482899)
(13.684990513314073, 1.219287622418619)
(186.84013068856245, 64.7971326341578)
(21.494913529572962, -1.2887902402360965)
(11.042401594748222, 41.484382836926905)
(177.41878159539596, 22.300020327513835)
(29.769946589705896, -0.8251497939136444)
(9.259172737694449, -1.1757153731187202)
(11.488772648426844, 41.66109121912316)
(327.71329008516875, -5.655244073150328)
(143.17572875628554, 2.5612762240514826)
(73.6742482255902, -3.0768666558079047)
(52.52628932460937, -0.38199155859228295)
(11.255382696312655, 41.880666535231185)
(177.40312827776913, 22.39867012726866)
(259.7788657385799, 54.481339500402214)
(11.29006700187719, 41.73713109943548)
(9.702556219221766, 0.581327560297355)
(109.4602428686348, 37.609346985963285)
(5.10772498034228, 15.680468991561042)
(334.46591663702856, 0.3597877641586877)
(178.00877777550988, 33.21860566351215)
(40.43141780112872, -8.346618871817043)
(129.40212888140047, 54.467582890589135)
(180.28203485291755, 14.133119598684942)
